Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Total   
225      0.64     10.37    214.85   -446.28  -82.37   -255.59  0.00     0.00     0.00     -19.75   -0.00    0.00     -589.14 
226      0.65     10.20    199.04   -445.91  -86.20   -254.68  0.00     0.00     0.00     -20.01   0.00     0.00     -607.76 
227      0.64     10.39    203.59   -438.01  -79.45   -252.53  0.00     0.00     0.00     -17.69   -0.00    0.00     -584.08 
228      0.68     10.44    206.51   -445.54  -76.30   -254.92  0.00     0.00     0.00     -21.39   0.00     0.00     -591.66 
229      0.67     10.40    196.63   -444.00  -89.22   -255.80  0.00     0.00     0.00     -18.77   0.00     0.00     -611.16 
230      0.69     10.34    211.87   -435.92  -85.22   -257.06  0.00     0.00     0.00     -19.16   0.00     0.00     -585.48 
231      0.72     10.15    200.96   -438.00  -84.90   -250.87  0.00     0.00     0.00     -16.79   0.00     0.00     -589.61 
232      0.67     10.48    211.02   -443.97  -88.23   -255.99  0.00     0.00     0.00     -21.26   -0.00    0.00     -598.42 
233      0.69     10.41    200.56   -435.08  -82.93   -264.81  0.00     0.00     0.00     -20.61   -0.00    0.00     -602.87 
234      0.72     10.21    200.26   -428.05  -90.59   -247.99  0.00     0.00     0.00     -19.60   -0.00    0.00     -585.97 
235      0.79     10.21    188.11   -430.44  -86.69   -264.63  0.00     0.00     0.00     -16.79   0.00     0.00     -610.43 
236      0.77     10.23    187.61   -439.44  -87.88   -259.75  0.00     0.00     0.00     -21.99   0.00     0.00     -621.46 
237      0.73     10.03    185.79   -439.83  -81.31   -258.59  0.00     0.00     0.00     -18.00   0.00     0.00     -611.94 
238      0.77     10.10    180.10   -432.04  -86.54   -268.11  0.00     0.00     0.00     -20.54   0.00     0.00     -627.13 
239      0.77     10.20    175.50   -444.18  -90.29   -265.92  0.00     0.00     0.00     -21.66   -0.00    0.00     -646.55 
240      0.77     10.37    184.14   -431.76  -85.86   -261.34  0.00     0.00     0.00     -19.98   0.00     0.00     -614.81 
241      0.76     10.53    190.36   -434.71  -83.85   -264.19  0.00     0.00     0.00     -21.05   0.00     0.00     -613.44 
242      0.81     10.21    159.66   -431.21  -83.50   -267.85  0.00     0.00     0.00     -21.60   0.00     0.00     -644.51 
243      0.78     10.45    178.07   -438.12  -84.27   -262.62  0.00     0.00     0.00     -18.27   0.00     0.00     -625.21 
244      0.81     10.39    172.73   -431.84  -84.38   -270.16  0.00     0.00     0.00     -21.88   -0.00    0.00     -635.52 
245      0.79     10.25    179.93   -426.50  -80.62   -267.31  0.00     0.00     0.00     -20.60   -0.00    0.00     -615.10 
246      0.71     10.07    167.94   -433.18  -84.94   -262.06  0.00     0.00     0.00     -17.90   -0.00    0.00     -630.15 
247      0.61     10.64    161.53   -446.48  -77.66   -256.08  0.00     0.00     0.00     -19.31   0.00     0.00     -637.99 
248      0.71     10.38    186.31   -437.71  -89.86   -261.03  0.00     0.00     0.00     -20.72   0.00     0.00     -623.01 
249      0.69     10.50    189.16   -439.48  -86.39   -257.01  0.00     0.00     0.00     -19.57   -0.00    0.00     -613.29 
250      0.76     10.29    181.75   -439.71  -84.74   -263.61  0.00     0.00     0.00     -21.91   0.00     0.00     -628.22 
251      0.69     10.34    196.20   -434.32  -91.66   -250.48  0.00     0.00     0.00     -20.01   0.00     0.00     -600.27 
252      0.71     10.42    190.02   -428.74  -84.75   -263.36  0.00     0.00     0.00     -20.13   -0.00    0.00     -606.96 
253      0.57     10.62    177.89   -428.65  -82.28   -259.06  0.00     0.00     0.00     -18.68   -0.00    0.00     -610.78 
254      0.61     10.65    177.90   -439.38  -85.81   -258.03  0.00     0.00     0.00     -21.48   -0.00    0.00     -626.79 
255      0.65     10.57    184.39   -429.85  -83.95   -257.59  0.00     0.00     0.00     -16.49   -0.00    0.00     -603.49 
256      0.63     10.52    173.39   -433.05  -84.24   -272.29  0.00     0.00     0.00     -20.53   -0.00    0.00     -636.72 
257      0.63     10.29    186.29   -432.36  -83.99   -261.50  0.00     0.00     0.00     -20.39   -0.00    0.00     -611.96 
258      0.57     10.75    154.63   -440.05  -82.38   -263.06  0.00     0.00     0.00     -19.63   -0.00    0.00     -650.49 
259      0.61     10.93    180.65   -430.25  -81.30   -263.65  0.00     0.00     0.00     -20.78   0.00     0.00     -615.33 
260      0.56     10.79    176.86   -439.31  -82.49   -253.70  0.00     0.00     0.00     -17.47   0.00     0.00     -616.11 
261      0.54     11.09    187.97   -430.65  -81.61   -260.64  0.00     0.00     0.00     -19.27   -0.00    0.00     -604.20 
262      0.57     10.49    174.86   -439.35  -82.93   -254.90  0.00     0.00     0.00     -18.45   -0.00    0.00     -620.78 
263      0.62     10.73    166.90   -432.37  -83.03   -265.89  0.00     0.00     0.00     -21.23   -0.00    0.00     -635.63 
264      0.66     10.44    183.57   -431.63  -82.94   -267.82  0.00     0.00     0.00     -19.72   0.00     0.00     -618.54 
265      0.65     10.15    175.05   -434.60  -85.08   -266.67  0.00     0.00     0.00     -21.14   -0.00    0.00     -632.44 
266      0.58     10.47    171.27   -431.40  -87.25   -259.60  0.00     0.00     0.00     -20.32   -0.00    0.00     -627.29 
267      0.67     9.98     159.35   -438.61  -92.06   -269.55  0.00     0.00     0.00     -20.47   -0.00    0.00     -661.33 
268      0.65     10.11    184.94   -438.16  -85.79   -268.01  0.00     0.00     0.00     -21.60   -0.00    0.00     -628.60 
269      0.64     10.10    190.13   -432.59  -85.69   -268.52  0.00     0.00     0.00     -20.37   -0.00    0.00     -617.03 
270      0.71     9.98     165.88   -432.80  -90.62   -266.94  0.00     0.00     0.00     -21.43   -0.00    0.00     -645.90 
271      0.71     10.19    167.13   -437.83  -86.76   -271.05  0.00     0.00     0.00     -22.41   -0.00    0.00     -650.92 
272      0.65     10.05    151.58   -448.40  -95.21   -262.96  0.00     0.00     0.00     -22.09   -0.00    0.00     -677.08 
273      0.74     9.95     172.46   -436.80  -86.26   -272.65  0.00     0.00     0.00     -20.61   -0.00    0.00     -643.86 
274      0.71     10.11    162.78   -436.49  -82.54   -270.62  0.00     0.00     0.00     -20.04   -0.00    0.00     -646.90 
275      0.65     10.05    172.47   -443.74  -98.35   -257.16  0.00     0.00     0.00     -19.07   -0.00    0.00     -645.86 
276      0.61     10.03    170.14   -434.95  -98.59   -258.54  0.00     0.00     0.00     -19.99   -0.00    0.00     -641.93 
277      0.63     10.09    164.51   -441.78  -98.48   -260.64  0.00     0.00     0.00     -19.12   -0.00    0.00     -655.51 
278      0.64     10.28    161.97   -427.55  -86.64   -265.30  0.00     0.00     0.00     -21.65   -0.00    0.00     -639.17 
279      0.64     10.16    164.09   -432.15  -86.75   -259.48  0.00     0.00     0.00     -19.87   -0.00    0.00     -634.16 
280      0.70     10.30    160.94   -439.76  -84.77   -264.86  0.00     0.00     0.00     -21.77   -0.00    0.00     -650.22 
281      0.71     10.11    155.92   -434.32  -89.63   -270.76  0.00     0.00     0.00     -19.78   -0.00    0.00     -658.58 
282      0.67     10.18    152.99   -436.07  -86.05   -271.03  0.00     0.00     0.00     -22.23   -0.00    0.00     -662.38 
283      0.71     10.10    167.00   -434.08  -87.51   -268.09  0.00     0.00     0.00     -22.38   -0.00    0.00     -645.07 
284      0.75     10.41    146.07   -448.09  -85.40   -266.31  0.00     0.00     0.00     -20.69   0.00     0.00     -674.41 
285      0.81     10.35    154.03   -439.57  -85.23   -270.08  0.00     0.00     0.00     -22.32   0.00     0.00     -663.17 
286      0.83     10.20    172.36   -444.20  -85.84   -266.54  0.00     0.00     0.00     -20.58   0.00     0.00     -644.80 
287      0.73     10.22    173.81   -440.80  -89.09   -266.39  0.00     0.00     0.00     -22.36   0.00     0.00     -644.83 
288      0.73     9.96     168.39   -451.32  -91.22   -256.09  0.00     0.00     0.00     -20.06   0.00     0.00     -650.29 
289      0.77     10.34    166.93   -432.43  -84.65   -266.76  0.00     0.00     0.00     -20.94   0.00     0.00     -637.85 
290      0.73     10.21    144.77   -451.08  -94.22   -256.33  0.00     0.00     0.00     -19.82   0.00     0.00     -676.67 
291      0.74     10.15    173.56   -450.30  -94.67   -259.81  0.00     0.00     0.00     -22.98   0.00     0.00     -654.22 
292      0.79     10.25    157.92   -444.02  -91.93   -262.61  0.00     0.00     0.00     -20.74   0.00     0.00     -661.38 
293      0.79     10.13    161.64   -445.57  -90.11   -264.80  0.00     0.00     0.00     -19.07   0.00     0.00     -657.92 
294      0.77     10.07    157.39   -436.65  -94.75   -262.42  0.00     0.00     0.00     -19.76   0.00     0.00     -656.18 
295      0.78     9.97     143.77   -441.86  -90.82   -260.75  0.00     0.00     0.00     -23.04   0.00     0.00     -672.69 
296      0.79     10.14    151.11   -437.44  -91.81   -270.05  0.00     0.00     0.00     -20.68   -0.00    0.00     -668.88 
297      0.72     10.30    157.55   -437.87  -83.88   -264.47  0.00     0.00     0.00     -21.51   -0.00    0.00     -650.19 
298      0.71     10.33    153.17   -446.51  -86.11   -259.95  0.00     0.00     0.00     -19.91   -0.00    0.00     -659.32 
299      0.63     10.89    144.56   -441.59  -83.81   -266.61  0.00     0.00     0.00     -20.84   0.00     0.00     -668.28 
300      0.82     10.31    136.59   -444.93  -87.06   -268.00  0.00     0.00     0.00     -20.96   -0.00    0.00     -684.36 
301      0.77     10.31    163.82   -443.33  -84.57   -265.82  0.00     0.00     0.00     -19.71   0.00     0.00     -649.61 
302      0.80     10.09    153.21   -440.61  -89.65   -274.37  0.00     0.00     0.00     -22.12   -0.00    0.00     -673.53 
303      0.71     10.49    133.90   -441.41  -84.52   -270.72  0.00     0.00     0.00     -21.66   0.00     0.00     -684.41 
304      0.80     10.06    164.20   -444.87  -87.53   -269.39  0.00     0.00     0.00     -21.04   0.00     0.00     -658.63 
305      0.79     10.16    130.91   -442.68  -90.33   -270.56  0.00     0.00     0.00     -22.03   -0.00    0.00     -694.70 
306      0.79     10.33    149.83   -435.82  -83.91   -269.24  0.00     0.00     0.00     -21.81   0.00     0.00     -660.96 
307      0.75     10.06    138.75   -443.20  -86.36   -268.32  0.00     0.00     0.00     -20.69   0.00     0.00     -679.82 
308      0.73     10.34    130.82   -446.55  -89.56   -272.14  0.00     0.00     0.00     -20.82   -0.00    0.00     -698.25 
309      0.71     10.37    157.27   -447.65  -90.45   -264.64  0.00     0.00     0.00     -20.10   0.00     0.00     -665.57 
310      0.75     10.28    161.14   -440.78  -88.95   -268.82  0.00     0.00     0.00     -23.16   -0.00    0.00     -660.57 
311      0.84     10.20    140.08   -437.24  -90.94   -269.61  0.00     0.00     0.00     -20.98   -0.00    0.00     -678.68 
312      0.78     10.30    154.11   -445.45  -89.83   -269.07  0.00     0.00     0.00     -18.93   -0.00    0.00     -669.17 
313      0.82     10.15    148.16   -444.17  -88.03   -270.53  0.00     0.00     0.00     -19.75   -0.00    0.00     -674.32 
314      0.74     10.32    153.96   -448.41  -86.92   -269.61  0.00     0.00     0.00     -18.80   0.00     0.00     -669.78 
315      0.73     10.34    150.08   -448.24  -88.46   -268.08  0.00     0.00     0.00     -21.99   0.00     0.00     -676.69 
316      0.84     10.20    141.70   -445.21  -86.83   -267.95  0.00     0.00     0.00     -20.53   -0.00    0.00     -678.82 
317      0.70     10.47    146.17   -445.80  -84.87   -265.86  0.00     0.00     0.00     -21.90   0.00     0.00     -672.26 
318      0.78     10.40    102.60   -440.92  -91.16   -266.84  0.00     0.00     0.00     -21.01   -0.00    0.00     -717.33 
319      0.81     10.36    140.29   -443.82  -89.24   -271.71  0.00     0.00     0.00     -22.11   0.00     0.00     -686.59 
320      0.74     10.69    136.41   -452.46  -89.69   -268.15  0.00     0.00     0.00     -21.39   -0.00    0.00     -695.28 
321      0.76     10.27    126.19   -449.92  -86.61   -269.56  0.00     0.00     0.00     -22.32   0.00     0.00     -702.21 
322      0.74     10.11    147.90   -445.38  -92.92   -267.30  0.00     0.00     0.00     -20.51   0.00     0.00     -678.22 
323      0.73     10.19    138.57   -440.64  -92.27   -265.22  0.00     0.00     0.00     -21.79   0.00     0.00     -681.35 
324      0.78     10.03    133.40   -449.29  -89.86   -268.84  0.00     0.00     0.00     -21.88   0.00     0.00     -696.46 
325      0.69     10.11    153.63   -444.39  -99.81   -264.42  0.00     0.00     0.00     -20.82   0.00     0.00     -675.81 
326      0.68     10.07    134.02   -449.18  -87.53   -264.89  0.00     0.00     0.00     -21.26   0.00     0.00     -688.84 
327      0.74     10.29    131.76   -446.53  -88.73   -267.37  0.00     0.00     0.00     -21.64   0.00     0.00     -692.51 
328      0.74     9.91     126.33   -440.10  -92.40   -261.19  0.00     0.00     0.00     -18.95   -0.00    0.00     -686.31 
329      0.79     10.03    126.37   -443.93  -86.73   -265.31  0.00     0.00     0.00     -20.62   0.00     0.00     -690.22 
330      0.72     10.02    132.75   -446.61  -92.76   -267.93  0.00     0.00     0.00     -21.01   0.00     0.00     -695.55 
331      0.74     9.97     135.32   -440.46  -89.82   -271.07  0.00     0.00     0.00     -22.83   0.00     0.00     -688.85 
332      0.71     10.48    129.03   -450.75  -86.57   -269.52  0.00     0.00     0.00     -21.50   0.00     0.00     -699.31 
333      0.73     10.33    124.79   -446.23  -90.62   -270.51  0.00     0.00     0.00     -22.22   -0.00    0.00     -704.79 
334      0.76     10.11    115.88   -452.96  -90.40   -264.55  0.00     0.00     0.00     -19.45   -0.00    0.00     -711.48 
335      0.80     10.27    133.65   -451.74  -87.83   -270.42  0.00     0.00     0.00     -22.00   0.00     0.00     -698.34 
336      0.73     10.50    126.78   -442.57  -92.80   -267.78  0.00     0.00     0.00     -20.48   0.00     0.00     -696.85 
337      0.78     10.28    138.92   -448.31  -87.13   -272.82  0.00     0.00     0.00     -21.79   -0.00    0.00     -691.13 
338      0.74     10.08    134.16   -452.18  -87.54   -266.73  0.00     0.00     0.00     -20.69   0.00     0.00     -692.97 
339      0.81     9.99     130.13   -448.95  -85.04   -272.20  0.00     0.00     0.00     -22.25   0.00     0.00     -698.32 
340      0.74     10.39    133.08   -449.09  -91.58   -269.11  0.00     0.00     0.00     -21.96   -0.00    0.00     -698.67 
341      0.77     10.38    132.08   -444.75  -87.48   -270.55  0.00     0.00     0.00     -21.68   0.00     0.00     -692.37 
342      0.79     10.29    125.76   -444.83  -95.38   -267.15  0.00     0.00     0.00     -21.26   -0.00    0.00     -702.87 
343      0.76     10.15    128.01   -443.40  -91.72   -273.67  0.00     0.00     0.00     -23.29   -0.00    0.00     -704.07 
344      0.79     10.37    117.56   -447.96  -92.14   -272.96  0.00     0.00     0.00     -23.00   -0.00    0.00     -718.50 
345      0.77     10.04    116.97   -448.98  -96.61   -270.64  0.00     0.00     0.00     -21.66   0.00     0.00     -720.92 
346      0.79     9.94     124.59   -445.48  -90.90   -269.82  0.00     0.00     0.00     -23.53   -0.00    0.00     -705.13 
347      0.74     10.20    124.64   -448.42  -88.47   -265.01  0.00     0.00     0.00     -20.83   0.00     0.00     -698.10 
348      0.77     10.26    109.97   -450.72  -93.05   -269.48  0.00     0.00     0.00     -21.11   0.00     0.00     -724.39 
349      0.73     10.16    115.02   -449.93  -91.33   -269.94  0.00     0.00     0.00     -22.85   -0.00    0.00     -719.04 
350      0.74     10.39    130.87   -448.75  -91.37   -270.91  0.00     0.00     0.00     -23.31   -0.00    0.00     -703.47 
351      0.79     10.25    141.67   -454.71  -89.06   -270.87  0.00     0.00     0.00     -21.53   0.00     0.00     -694.50 
352      0.82     10.05    133.71   -452.76  -88.25   -272.30  0.00     0.00     0.00     -21.50   0.00     0.00     -701.10 
353      0.83     10.16    108.28   -449.31  -94.06   -271.92  0.00     0.00     0.00     -20.46   -0.00    0.00     -727.47 
354      0.77     10.26    111.92   -453.96  -89.16   -271.33  0.00     0.00     0.00     -20.41   -0.00    0.00     -722.94 
355      0.73     10.39    119.62   -448.00  -88.98   -275.13  0.00     0.00     0.00     -23.00   -0.00    0.00     -715.50 
356      0.80     10.26    116.42   -452.07  -92.69   -274.31  0.00     0.00     0.00     -22.13   -0.00    0.00     -724.78 
357      0.81     10.13    112.70   -450.06  -90.47   -272.83  0.00     0.00     0.00     -22.43   -0.00    0.00     -723.09 
358      0.79     10.31    112.95   -457.04  -89.83   -268.34  0.00     0.00     0.00     -21.54   0.00     0.00     -723.80 
359      0.70     10.40    117.14   -452.56  -86.75   -262.24  0.00     0.00     0.00     -23.43   -0.00    0.00     -707.84 
360      0.78     10.19    119.55   -453.85  -92.77   -265.04  0.00     0.00     0.00     -21.82   -0.00    0.00     -713.93 
361      0.69     10.46    101.10   -459.34  -91.23   -269.23  0.00     0.00     0.00     -22.30   -0.00    0.00     -741.01 
362      0.73     10.38    120.63   -453.74  -94.59   -265.13  0.00     0.00     0.00     -21.93   -0.00    0.00     -714.76 
363      0.74     10.32    115.40   -456.77  -97.91   -264.47  0.00     0.00     0.00     -19.95   -0.00    0.00     -723.70 
364      0.72     10.33    114.82   -462.79  -94.53   -265.01  0.00     0.00     0.00     -21.63   0.00     0.00     -729.14 
365      0.71     10.46    114.17   -456.76  -96.92   -261.39  0.00     0.00     0.00     -23.19   -0.00    0.00     -724.09 
366      0.73     10.27    110.31   -453.38  -92.12   -259.78  0.00     0.00     0.00     -22.68   -0.00    0.00     -717.65 
367      0.71     10.33    108.33   -451.40  -91.20   -266.57  0.00     0.00     0.00     -21.38   -0.00    0.00     -722.21 
368      0.72     10.39    96.45    -457.03  -85.54   -263.17  0.00     0.00     0.00     -20.83   -0.00    0.00     -730.12 
369      0.78     10.06    108.67   -452.47  -92.06   -264.02  0.00     0.00     0.00     -20.61   -0.00    0.00     -720.49 
370      0.73     10.49    110.80   -446.19  -91.02   -273.63  0.00     0.00     0.00     -21.84   -0.00    0.00     -721.88 
371      0.74     10.32    105.47   -453.72  -92.04   -269.19  0.00     0.00     0.00     -21.53   -0.00    0.00     -731.00 
372      0.79     10.18    107.39   -448.11  -88.43   -270.21  0.00     0.00     0.00     -21.86   -0.00    0.00     -721.22 
373      0.76     10.15    101.01   -450.90  -88.19   -273.97  0.00     0.00     0.00     -22.00   -0.00    0.00     -734.05 
374      0.76     10.33    100.78   -448.11  -90.78   -274.66  0.00     0.00     0.00     -22.28   -0.00    0.00     -735.04 
375      0.76     10.18    103.40   -444.96  -91.59   -274.75  0.00     0.00     0.00     -23.17   -0.00    0.00     -731.06 
376      0.78     10.30    110.00   -451.93  -91.97   -271.40  0.00     0.00     0.00     -21.88   -0.00    0.00     -727.19 
377      0.75     10.43    101.42   -451.80  -92.94   -270.34  0.00     0.00     0.00     -21.69   0.00     0.00     -735.35 
378      0.76     10.28    108.73   -452.37  -90.28   -270.54  0.00     0.00     0.00     -22.14   0.00     0.00     -726.61 
379      0.81     9.99     100.98   -451.75  -96.28   -271.63  0.00     0.00     0.00     -22.42   0.00     0.00     -741.10 
380      0.80     9.98     108.77   -449.66  -91.82   -273.98  0.00     0.00     0.00     -22.61   0.00     0.00     -729.30 
381      0.75     10.06    99.97    -451.96  -95.70   -271.26  0.00     0.00     0.00     -22.87   0.00     0.00     -741.83 
382      0.82     10.03    80.78    -448.51  -89.87   -273.22  0.00     0.00     0.00     -22.88   0.00     0.00     -753.70 
383      0.73     10.57    100.62   -451.35  -88.64   -272.73  0.00     0.00     0.00     -22.46   0.00     0.00     -734.57 
384      0.77     10.22    90.02    -457.85  -94.05   -268.03  0.00     0.00     0.00     -20.72   0.00     0.00     -750.63 
385      0.79     10.07    106.45   -449.82  -97.12   -269.90  0.00     0.00     0.00     -22.62   0.00     0.00     -733.00 
386      0.75     10.16    101.47   -452.37  -90.50   -274.14  0.00     0.00     0.00     -23.03   -0.00    0.00     -738.56 
387      0.80     10.12    104.44   -448.66  -88.82   -272.36  0.00     0.00     0.00     -23.09   0.00     0.00     -728.49 
388      0.77     10.04    91.50    -448.65  -92.84   -272.86  0.00     0.00     0.00     -22.85   0.00     0.00     -745.70 
389      0.76     10.09    98.01    -448.68  -97.22   -273.01  0.00     0.00     0.00     -22.00   -0.00    0.00     -742.89 
390      0.72     9.99     83.36    -460.50  -94.93   -265.48  0.00     0.00     0.00     -20.06   0.00     0.00     -757.61 
391      0.83     9.94     92.92    -459.40  -95.79   -263.86  0.00     0.00     0.00     -21.43   -0.00    0.00     -747.55 
392      0.77     10.03    89.48    -457.41  -99.57   -268.44  0.00     0.00     0.00     -22.05   0.00     0.00     -757.99 
393      0.72     10.11    95.92    -453.95  -96.16   -268.34  0.00     0.00     0.00     -22.87   -0.00    0.00     -745.38 
394      0.71     9.90     93.08    -460.05  -103.22  -259.06  0.00     0.00     0.00     -21.60   -0.00    0.00     -750.86 
395      0.73     9.99     87.83    -456.15  -97.31   -267.77  0.00     0.00     0.00     -23.02   0.00     0.00     -756.41 
396      0.76     9.86     89.67    -459.35  -100.10  -267.08  0.00     0.00     0.00     -22.39   0.00     0.00     -759.25 
397      0.79     10.04    89.52    -457.36  -92.42   -269.77  0.00     0.00     0.00     -22.41   0.00     0.00     -752.45 
398      0.77     10.14    102.26   -461.08  -94.78   -269.53  0.00     0.00     0.00     -22.51   -0.00    0.00     -745.64 
399      0.72     10.10    95.86    -456.63  -94.62   -268.64  0.00     0.00     0.00     -21.89   -0.00    0.00     -745.93 
400      0.76     9.96     92.09    -464.70  -97.29   -266.99  0.00     0.00     0.00     -20.98   0.00     0.00     -757.86 
401      0.76     9.98     96.45    -457.96  -91.71   -269.00  0.00     0.00     0.00     -22.06   -0.00    0.00     -744.28 
